Time(ps);Dl = 0;Dl = 1;Dl = 2;Dl = 3;Dl = 4;Dl = 5;Dl = 6;Dl = 7;Dl = 8;Dl = 9;Dl = 10;Dl = 11;Dl = 12;Dl = 13;Dl = 14;Dl = 15;Dl = 16;Dl = 17;Dl = 18;Dl = 19;Dl = 20;Dl = 21;Dl = 22;Dl = 23;Dl = 24;Dl = 25;Dl = 26;Dl = 27;Dl = 28
41.5038;3.09308E-05;1.17673E-05;2.29688E-06;8.97318E-07;4.99532E-07;3.18733E-07;2.21166E-07;1.62493E-07;1.24451E-07;9.83768E-08;7.97249E-08;6.52236E-08;5.48809E-08;4.68189E-08;4.04128E-08;3.4965E-08;3.09978E-08;2.7292E-08;2.43707E-08;2.18948E-08;1.97783E-08;1.79547E-08;1.63723E-08;1.49147E-08;1.37099E-08;1.26455E-08;1.17005E-08;1.08577E-08;1.01029E-08
41.601456;3.13086E-05;1.18623E-05;2.30513E-06;9.0081E-07;5.01511E-07;3.20004E-07;2.22051E-07;1.63144E-07;1.2495E-07;9.87721E-08;8.00454E-08;6.5486E-08;5.51017E-08;4.70073E-08;4.05754E-08;3.51058E-08;3.11226E-08;2.74019E-08;2.44688E-08;2.1983E-08;1.98579E-08;1.8027E-08;1.64383E-08;1.49748E-08;1.37651E-08;1.26964E-08;1.17477E-08;1.09015E-08;1.01436E-08
41.699112;3.16891E-05;1.19572E-05;2.31324E-06;9.04261E-07;5.03469E-07;3.21262E-07;2.22927E-07;1.63789E-07;1.25445E-07;9.91631E-08;8.03625E-08;6.57455E-08;5.53202E-08;4.71937E-08;4.07363E-08;3.52451E-08;3.12461E-08;2.75106E-08;2.45659E-08;2.20702E-08;1.99367E-08;1.80985E-08;1.65035E-08;1.50343E-08;1.38198E-08;1.27468E-08;1.17943E-08;1.09448E-08;1.01839E-08
41.796768;3.20725E-05;1.20519E-05;2.32121E-06;9.07671E-07;5.05404E-07;3.22505E-07;2.23793E-07;1.64426E-07;1.25933E-07;9.95498E-08;8.06761E-08;6.60021E-08;5.55362E-08;4.73781E-08;4.08955E-08;3.53828E-08;3.13682E-08;2.76182E-08;2.46619E-08;2.21565E-08;2.00147E-08;1.81693E-08;1.65681E-08;1.5093E-08;1.38738E-08;1.27967E-08;1.18404E-08;1.09876E-08;1.02237E-08
41.894424;3.24587E-05;1.21465E-05;2.32905E-06;9.11039E-07;5.07316E-07;3.23734E-07;2.24649E-07;1.65056E-07;1.26417E-07;9.99321E-08;8.09861E-08;6.62559E-08;5.57498E-08;4.75603E-08;4.10529E-08;3.5519E-08;3.14889E-08;2.77245E-08;2.47569E-08;2.22418E-08;2.00918E-08;1.82393E-08;1.66319E-08;1.51512E-08;1.39272E-08;1.2846E-08;1.1886E-08;1.10299E-08;1.02631E-08
41.99208;3.28478E-05;1.22409E-05;2.33675E-06;9.14364E-07;5.09205E-07;3.24949E-07;2.25495E-07;1.65679E-07;1.26894E-07;1.0031E-07;8.12927E-08;6.65068E-08;5.5961E-08;4.77406E-08;4.12085E-08;3.56536E-08;3.16083E-08;2.78296E-08;2.48508E-08;2.23262E-08;2.0168E-08;1.83085E-08;1.6695E-08;1.52086E-08;1.39801E-08;1.28947E-08;1.19311E-08;1.10717E-08;1.03021E-08
42.089736;3.32396E-05;1.23352E-05;2.3443E-06;9.17648E-07;5.11072E-07;3.26149E-07;2.26331E-07;1.66295E-07;1.27367E-07;1.00684E-07;8.15956E-08;6.67548E-08;5.61697E-08;4.79187E-08;4.13622E-08;3.57867E-08;3.17263E-08;2.79335E-08;2.49436E-08;2.24096E-08;2.02433E-08;1.83768E-08;1.67573E-08;1.52655E-08;1.40323E-08;1.29429E-08;1.19757E-08;1.11131E-08;1.03405E-08
42.187392;3.36342E-05;1.24293E-05;2.35172E-06;9.20888E-07;5.12915E-07;3.27334E-07;2.27157E-07;1.66903E-07;1.27833E-07;1.01053E-07;8.1895E-08;6.69999E-08;5.6376E-08;4.80947E-08;4.15142E-08;3.59182E-08;3.18429E-08;2.80362E-08;2.50353E-08;2.24919E-08;2.03177E-08;1.84444E-08;1.68189E-08;1.53216E-08;1.40839E-08;1.29905E-08;1.20197E-08;1.1154E-08;1.03786E-08
42.285048;3.40317E-05;1.25232E-05;0.000002359;9.24086E-07;5.14735E-07;3.28505E-07;2.27972E-07;1.67504E-07;1.28294E-07;1.01418E-07;8.21907E-08;6.7242E-08;5.65798E-08;4.82686E-08;4.16644E-08;3.60481E-08;3.19581E-08;2.81376E-08;2.51258E-08;2.25733E-08;2.03912E-08;1.85112E-08;1.68798E-08;1.53771E-08;1.41349E-08;1.30375E-08;1.20633E-08;1.11944E-08;1.04162E-08
42.382704;3.44319E-05;1.26169E-05;2.36614E-06;9.27241E-07;5.16532E-07;3.29662E-07;2.28778E-07;1.68097E-07;1.28749E-07;1.01778E-07;8.24829E-08;6.74811E-08;5.67811E-08;4.84404E-08;4.18127E-08;3.61765E-08;3.20719E-08;2.82378E-08;2.52153E-08;2.26538E-08;2.04639E-08;1.85771E-08;1.694E-08;1.54319E-08;1.41853E-08;1.3084E-08;1.21062E-08;1.12343E-08;1.04533E-08
42.48036;3.48349E-05;1.27104E-05;2.37313E-06;9.30352E-07;5.18305E-07;3.30803E-07;2.29574E-07;1.68683E-07;1.29199E-07;1.02133E-07;8.27713E-08;6.77172E-08;5.69798E-08;4.861E-08;4.19591E-08;3.63032E-08;3.21843E-08;2.83368E-08;2.53037E-08;2.27332E-08;2.05356E-08;1.86422E-08;1.69994E-08;1.5486E-08;1.4235E-08;1.31299E-08;1.21487E-08;1.12736E-08;1.04899E-08
42.578016;3.52407E-05;1.28036E-05;2.37999E-06;9.3342E-07;5.20055E-07;3.31929E-07;2.30359E-07;1.69262E-07;1.29642E-07;1.02484E-07;8.30561E-08;6.79503E-08;5.71761E-08;4.87775E-08;4.21037E-08;3.64283E-08;3.22952E-08;2.84345E-08;2.5391E-08;2.28116E-08;2.06064E-08;1.87065E-08;1.7058E-08;1.55394E-08;1.42841E-08;1.31751E-08;1.21906E-08;1.13125E-08;1.05261E-08
42.675672;3.56493E-05;1.28966E-05;2.3867E-06;9.36445E-07;5.21781E-07;3.33041E-07;2.31134E-07;1.69832E-07;1.3008E-07;1.02831E-07;8.33371E-08;6.81804E-08;5.73697E-08;4.89427E-08;4.22464E-08;3.65518E-08;3.24048E-08;2.85309E-08;2.54771E-08;2.28889E-08;2.06763E-08;1.877E-08;1.71159E-08;1.55921E-08;1.43326E-08;1.32199E-08;1.2232E-08;1.13509E-08;1.05619E-08
42.773328;3.60607E-05;1.29894E-05;2.39327E-06;9.39425E-07;5.23483E-07;3.34137E-07;2.31898E-07;1.70396E-07;1.30512E-07;1.03173E-07;8.36145E-08;6.84074E-08;5.75609E-08;4.91058E-08;4.23872E-08;3.66737E-08;3.25128E-08;2.86261E-08;2.55621E-08;2.29653E-08;2.07453E-08;1.88326E-08;1.7173E-08;1.56441E-08;1.43804E-08;1.3264E-08;1.22728E-08;1.13888E-08;1.05971E-08
42.870984;3.64748E-05;1.30819E-05;2.3997E-06;9.42361E-07;5.25161E-07;3.35218E-07;2.32652E-07;1.70951E-07;1.30938E-07;1.0351E-07;8.38881E-08;6.86314E-08;5.77494E-08;4.92668E-08;4.25262E-08;3.67939E-08;3.26194E-08;2.872E-08;2.56459E-08;2.30406E-08;2.08134E-08;1.88944E-08;1.72293E-08;1.56955E-08;1.44276E-08;1.33075E-08;1.23131E-08;1.14262E-08;1.06319E-08
42.96864;3.68917E-05;1.31741E-05;2.40598E-06;9.45253E-07;5.26815E-07;3.36284E-07;2.33395E-07;1.71499E-07;1.31359E-07;1.03843E-07;8.41579E-08;6.88523E-08;5.79354E-08;4.94255E-08;4.26632E-08;3.69125E-08;3.27246E-08;2.88126E-08;2.57286E-08;2.31149E-08;2.08805E-08;1.89554E-08;1.72849E-08;1.57461E-08;1.44741E-08;1.33504E-08;1.23528E-08;1.14631E-08;1.06662E-08
43.066296;3.73114E-05;0.000013266;2.41212E-06;9.481E-07;5.28444E-07;3.37335E-07;2.34128E-07;1.72039E-07;1.31773E-07;1.04171E-07;8.44239E-08;6.90701E-08;5.81187E-08;4.95819E-08;4.27983E-08;3.70295E-08;3.28283E-08;2.89039E-08;2.58101E-08;2.31882E-08;2.09467E-08;1.90155E-08;1.73397E-08;1.5796E-08;1.452E-08;1.33928E-08;1.2392E-08;1.14994E-08;1.07E-08
43.163952;3.77338E-05;1.33575E-05;2.41812E-06;9.50903E-07;5.30049E-07;3.3837E-07;2.3485E-07;1.72571E-07;1.32181E-07;1.04494E-07;8.46862E-08;6.92848E-08;5.82995E-08;4.97362E-08;4.29315E-08;3.71447E-08;3.29305E-08;2.89939E-08;2.58905E-08;2.32604E-08;2.1012E-08;1.90747E-08;1.73937E-08;1.58452E-08;1.45653E-08;1.34345E-08;1.24306E-08;1.15353E-08;1.07334E-08
43.261608;3.81589E-05;1.34488E-05;2.42397E-06;9.53661E-07;5.3163E-07;3.3939E-07;2.35562E-07;1.73095E-07;1.32584E-07;1.04813E-07;8.49446E-08;6.94964E-08;5.84776E-08;4.98882E-08;4.30628E-08;3.72583E-08;3.30312E-08;2.90826E-08;2.59697E-08;2.33316E-08;2.10763E-08;1.91331E-08;1.7447E-08;1.58937E-08;1.46099E-08;1.34756E-08;1.24687E-08;1.15706E-08;1.07662E-08
43.359264;3.85868E-05;1.35397E-05;2.42968E-06;9.56374E-07;5.33186E-07;3.40394E-07;2.36262E-07;1.73612E-07;1.3298E-07;1.05127E-07;8.51992E-08;6.97048E-08;5.86531E-08;5.0038E-08;4.31921E-08;3.73702E-08;3.31304E-08;2.917E-08;2.60478E-08;2.34017E-08;2.11396E-08;1.91906E-08;1.74994E-08;1.59415E-08;1.46538E-08;1.35162E-08;1.25062E-08;1.16054E-08;1.07986E-08
43.45692;3.90174E-05;1.36303E-05;2.43525E-06;9.59042E-07;5.34718E-07;3.41383E-07;2.36952E-07;1.74121E-07;1.33371E-07;1.05436E-07;8.54499E-08;6.99101E-08;5.88259E-08;5.01855E-08;4.33194E-08;3.74805E-08;3.32282E-08;2.9256E-08;2.61247E-08;2.34708E-08;2.1202E-08;1.92473E-08;1.75511E-08;1.59886E-08;1.46971E-08;1.35561E-08;1.25431E-08;1.16396E-08;1.08305E-08
43.554576;3.94507E-05;1.37205E-05;2.44067E-06;9.61665E-07;5.36225E-07;3.42356E-07;2.37632E-07;1.74621E-07;1.33755E-07;1.0574E-07;8.56968E-08;7.01122E-08;5.89961E-08;5.03307E-08;4.34449E-08;3.7589E-08;3.33244E-08;2.93408E-08;2.62004E-08;2.35388E-08;2.12635E-08;1.9303E-08;1.7602E-08;1.6035E-08;1.47397E-08;1.35954E-08;1.25795E-08;1.16734E-08;1.08619E-08
43.652232;3.98868E-05;1.38103E-05;2.44595E-06;9.64242E-07;5.37707E-07;3.43313E-07;2.383E-07;1.75114E-07;1.34133E-07;1.06039E-07;8.59398E-08;7.03112E-08;5.91636E-08;5.04737E-08;4.35683E-08;3.76959E-08;3.34192E-08;2.94242E-08;2.62749E-08;2.36058E-08;2.1324E-08;1.9358E-08;1.76521E-08;1.60806E-08;1.47816E-08;1.36341E-08;1.26153E-08;1.17066E-08;1.08928E-08
43.749888;4.03255E-05;1.38998E-05;2.45108E-06;9.66775E-07;5.39165E-07;3.44255E-07;2.38958E-07;1.75599E-07;1.34506E-07;1.06334E-07;8.61789E-08;7.0507E-08;5.93284E-08;5.06144E-08;4.36898E-08;3.7801E-08;3.35124E-08;2.95063E-08;2.63482E-08;2.36717E-08;2.13835E-08;1.9412E-08;1.77013E-08;1.61255E-08;1.48229E-08;1.36721E-08;1.26505E-08;1.17393E-08;1.09232E-08
43.847544;4.07669E-05;1.39888E-05;2.45608E-06;9.69262E-07;5.40597E-07;3.45181E-07;2.39604E-07;1.76076E-07;1.34872E-07;1.06624E-07;8.64141E-08;7.06996E-08;5.94906E-08;5.07528E-08;4.38093E-08;3.79044E-08;3.36041E-08;2.95871E-08;2.64204E-08;2.37365E-08;2.14421E-08;1.94652E-08;1.77498E-08;1.61697E-08;1.48635E-08;1.37096E-08;1.26852E-08;1.17715E-08;1.09532E-08
43.9452;0.000041211;1.40774E-05;2.46092E-06;9.71703E-07;5.42005E-07;3.46091E-07;2.4024E-07;1.76545E-07;1.35232E-07;1.06909E-07;8.66454E-08;7.08889E-08;5.965E-08;5.08889E-08;4.39268E-08;3.80062E-08;3.36943E-08;2.96665E-08;2.64913E-08;2.38002E-08;2.14996E-08;1.95175E-08;1.77975E-08;1.62131E-08;1.49035E-08;1.37464E-08;1.27192E-08;1.18031E-08;1.09826E-08
44.042856;4.16578E-05;1.41656E-05;2.46563E-06;9.74099E-07;5.43388E-07;3.46985E-07;2.40865E-07;1.77006E-07;1.35586E-07;1.07189E-07;8.68727E-08;7.10751E-08;5.98068E-08;5.10227E-08;4.40424E-08;3.81062E-08;3.3783E-08;2.97446E-08;2.6561E-08;2.38629E-08;2.15563E-08;1.95689E-08;1.78444E-08;1.62558E-08;1.49427E-08;1.37827E-08;1.27528E-08;1.18342E-08;1.10116E-08
44.140512;4.21073E-05;1.42533E-05;2.47019E-06;9.76449E-07;5.44745E-07;3.47864E-07;2.41479E-07;1.77459E-07;1.35933E-07;1.07465E-07;8.70961E-08;7.12581E-08;5.99609E-08;5.11542E-08;4.41559E-08;3.82044E-08;3.38702E-08;2.98214E-08;2.66296E-08;2.39245E-08;2.16119E-08;1.96194E-08;1.78905E-08;1.62978E-08;1.49813E-08;1.38183E-08;1.27857E-08;1.18648E-08;1.104E-08
44.238168;4.25594E-05;1.43406E-05;2.47461E-06;9.78753E-07;5.46077E-07;3.48726E-07;2.42082E-07;1.77904E-07;1.36275E-07;1.07735E-07;8.73156E-08;7.14378E-08;6.01122E-08;5.12834E-08;4.42675E-08;3.8301E-08;3.39558E-08;2.98968E-08;2.66969E-08;2.3985E-08;2.16666E-08;1.9669E-08;1.79357E-08;1.6339E-08;1.50192E-08;1.38532E-08;1.28181E-08;1.18948E-08;1.10679E-08
44.335824;4.30141E-05;1.44274E-05;2.47889E-06;9.81012E-07;5.47385E-07;3.49573E-07;2.42674E-07;1.7834E-07;1.3661E-07;1.08001E-07;8.75312E-08;7.16143E-08;6.02608E-08;5.14102E-08;4.4377E-08;3.83958E-08;3.40399E-08;2.99709E-08;2.67631E-08;2.40444E-08;2.17203E-08;1.97178E-08;1.79802E-08;1.63795E-08;1.50565E-08;1.38876E-08;1.28498E-08;1.19243E-08;1.10954E-08
44.43348;4.34715E-05;1.45137E-05;2.48302E-06;9.83224E-07;5.48667E-07;3.50403E-07;2.43254E-07;1.78769E-07;1.3694E-07;1.08262E-07;8.77427E-08;7.17876E-08;6.04067E-08;5.15348E-08;4.44846E-08;3.84889E-08;3.41224E-08;3.00436E-08;2.6828E-08;2.41028E-08;2.1773E-08;1.97656E-08;1.80238E-08;1.64193E-08;1.5093E-08;1.39213E-08;1.2881E-08;1.19533E-08;1.11223E-08
44.531136;4.39315E-05;1.45995E-05;2.48702E-06;9.85391E-07;5.49924E-07;3.51218E-07;2.43824E-07;1.79189E-07;1.37263E-07;1.08517E-07;8.79504E-08;7.19577E-08;6.05499E-08;5.1657E-08;4.45901E-08;3.85803E-08;3.42034E-08;3.01149E-08;2.68917E-08;2.416E-08;2.18247E-08;1.98126E-08;1.80667E-08;1.64583E-08;1.51289E-08;1.39544E-08;1.29117E-08;1.19817E-08;1.11488E-08
44.628792;4.43941E-05;1.46849E-05;2.49087E-06;9.87512E-07;5.51155E-07;3.52017E-07;2.44383E-07;1.79602E-07;1.37579E-07;1.08768E-07;8.8154E-08;7.21244E-08;6.06904E-08;5.17769E-08;4.46937E-08;3.86699E-08;3.42829E-08;3.01849E-08;2.69542E-08;2.42162E-08;2.18755E-08;1.98587E-08;1.81087E-08;1.64966E-08;1.51641E-08;1.39869E-08;1.29417E-08;1.20096E-08;1.11747E-08
44.726448;4.48593E-05;1.47696E-05;2.49458E-06;9.89588E-07;5.52362E-07;3.52799E-07;2.4493E-07;1.80006E-07;1.3789E-07;1.09014E-07;8.83537E-08;7.2288E-08;6.08281E-08;5.18944E-08;4.47952E-08;3.87577E-08;3.43608E-08;3.02535E-08;2.70155E-08;2.42713E-08;2.19252E-08;1.99039E-08;1.81499E-08;1.65342E-08;1.51986E-08;1.40187E-08;1.29712E-08;1.20369E-08;1.12002E-08
44.824104;4.53271E-05;1.48539E-05;2.49815E-06;9.91617E-07;5.53543E-07;3.53566E-07;2.45467E-07;1.80402E-07;1.38194E-07;1.09255E-07;8.85493E-08;7.24482E-08;6.0963E-08;5.20097E-08;4.48947E-08;3.88439E-08;3.44372E-08;3.03208E-08;2.70756E-08;2.43253E-08;2.1974E-08;1.99482E-08;1.81903E-08;1.6571E-08;1.52324E-08;1.40499E-08;0.000000013;1.20637E-08;1.12251E-08
44.92176;4.57975E-05;1.49376E-05;2.50158E-06;9.936E-07;5.54698E-07;3.54316E-07;2.45992E-07;1.8079E-07;1.38492E-07;1.09492E-07;8.8741E-08;7.26053E-08;6.10953E-08;5.21225E-08;4.49922E-08;3.89283E-08;3.4512E-08;3.03867E-08;2.71345E-08;2.43782E-08;2.20218E-08;1.99915E-08;1.82299E-08;1.6607E-08;1.52656E-08;1.40805E-08;1.30283E-08;1.209E-08;1.12495E-08
45.019416;4.62705E-05;1.50207E-05;2.50487E-06;9.95538E-07;5.55829E-07;3.55051E-07;2.46506E-07;1.8117E-07;1.38784E-07;1.09723E-07;8.89287E-08;7.2759E-08;6.12248E-08;5.22331E-08;4.50876E-08;3.90109E-08;3.45853E-08;3.04512E-08;2.71921E-08;2.443E-08;2.20686E-08;2.0034E-08;1.82686E-08;1.66423E-08;1.5298E-08;1.41104E-08;1.3056E-08;1.21157E-08;1.12735E-08
45.117072;0.000046746;1.51033E-05;2.50803E-06;9.9743E-07;5.56934E-07;3.55769E-07;2.4701E-07;1.81542E-07;1.3907E-07;1.09949E-07;8.91125E-08;7.29095E-08;6.13515E-08;5.23413E-08;4.51811E-08;3.90918E-08;3.46571E-08;3.05144E-08;2.72486E-08;2.44807E-08;2.21144E-08;2.00756E-08;1.83066E-08;1.66769E-08;1.53298E-08;1.41397E-08;1.30832E-08;1.21408E-08;1.12969E-08
45.214728;0.000047224;1.51853E-05;2.51104E-06;9.99276E-07;5.58014E-07;3.56471E-07;2.47502E-07;1.81905E-07;1.39349E-07;1.10171E-07;8.92922E-08;7.30567E-08;6.14755E-08;5.24471E-08;4.52725E-08;3.91709E-08;3.47272E-08;3.05762E-08;2.73038E-08;2.45303E-08;2.21593E-08;2.01163E-08;1.83437E-08;1.67107E-08;1.53609E-08;1.41684E-08;1.31097E-08;1.21655E-08;1.13198E-08
45.312384;4.77046E-05;1.52667E-05;2.51392E-06;1.00108E-06;5.59069E-07;3.57158E-07;2.47983E-07;1.82261E-07;1.39623E-07;1.10387E-07;8.94679E-08;7.32007E-08;6.15968E-08;5.25506E-08;4.53619E-08;3.92483E-08;3.47959E-08;3.06367E-08;2.73578E-08;2.45788E-08;2.22031E-08;2.01561E-08;1.838E-08;1.67438E-08;1.53913E-08;1.41964E-08;1.31356E-08;1.21896E-08;1.13422E-08
45.41004;4.81876E-05;1.53474E-05;2.51666E-06;1.00283E-06;5.60098E-07;3.57828E-07;2.48452E-07;1.82608E-07;1.39889E-07;1.10599E-07;8.96397E-08;7.33414E-08;6.17153E-08;5.26518E-08;4.54493E-08;3.93239E-08;3.4863E-08;3.06958E-08;2.74106E-08;2.46263E-08;2.22459E-08;2.0195E-08;1.84155E-08;1.67761E-08;1.5421E-08;1.42239E-08;1.3161E-08;1.22131E-08;1.13641E-08
45.507696;4.86732E-05;1.54276E-05;2.51927E-06;1.00454E-06;5.61102E-07;3.58482E-07;2.48911E-07;1.82947E-07;1.4015E-07;1.10805E-07;8.98074E-08;7.34788E-08;6.1831E-08;5.27506E-08;4.55347E-08;3.93978E-08;3.49285E-08;3.07535E-08;2.74621E-08;2.46726E-08;2.22878E-08;2.02331E-08;1.84501E-08;1.68077E-08;1.545E-08;1.42506E-08;1.31858E-08;1.22361E-08;1.13855E-08
45.605352;4.91613E-05;1.55071E-05;2.52174E-06;1.0062E-06;5.62081E-07;3.5912E-07;2.49359E-07;1.83278E-07;1.40405E-07;1.11007E-07;8.99712E-08;7.3613E-08;6.1944E-08;5.28471E-08;4.5618E-08;3.947E-08;3.49925E-08;3.08098E-08;2.75124E-08;2.47178E-08;2.23287E-08;2.02702E-08;1.8484E-08;1.68385E-08;1.54784E-08;1.42768E-08;1.321E-08;1.22586E-08;1.14064E-08
45.703008;4.96518E-05;1.55859E-05;2.52408E-06;1.00782E-06;5.63034E-07;3.59742E-07;2.49795E-07;1.83601E-07;1.40653E-07;1.11204E-07;9.01309E-08;7.37439E-08;6.20543E-08;5.29413E-08;4.56993E-08;3.95404E-08;3.50549E-08;3.08648E-08;2.75616E-08;2.4762E-08;2.23686E-08;2.03064E-08;1.8517E-08;1.68686E-08;1.55061E-08;1.43023E-08;1.32336E-08;1.22805E-08;1.14268E-08
45.800664;5.01448E-05;1.56641E-05;2.52628E-06;1.00939E-06;5.63963E-07;3.60348E-07;2.5022E-07;1.83915E-07;1.40895E-07;1.11395E-07;9.02867E-08;7.38715E-08;6.21618E-08;5.30331E-08;4.57786E-08;3.9609E-08;3.51158E-08;3.09185E-08;2.76095E-08;2.4805E-08;2.24074E-08;2.03417E-08;1.85492E-08;1.6898E-08;1.5533E-08;1.43272E-08;1.32566E-08;1.23018E-08;1.14467E-08
45.89832;5.06402E-05;1.57417E-05;2.52835E-06;1.01092E-06;5.64866E-07;3.60938E-07;2.50635E-07;1.84222E-07;1.41131E-07;1.11582E-07;9.04385E-08;7.39959E-08;6.22666E-08;5.31225E-08;4.58559E-08;3.96759E-08;3.51751E-08;3.09707E-08;2.76562E-08;2.4847E-08;2.24454E-08;2.03761E-08;1.85806E-08;1.69266E-08;1.55593E-08;1.43515E-08;1.32791E-08;1.23227E-08;1.14661E-08
45.995976;0.000051138;1.58185E-05;2.53029E-06;1.0124E-06;5.65744E-07;3.61512E-07;2.51038E-07;1.8452E-07;1.4136E-07;1.11764E-07;9.05863E-08;7.4117E-08;6.23686E-08;5.32097E-08;4.59311E-08;3.97411E-08;3.52329E-08;3.10216E-08;2.77016E-08;2.48878E-08;2.24823E-08;2.04096E-08;1.86112E-08;1.69544E-08;1.55849E-08;1.43751E-08;1.33009E-08;1.2343E-08;1.1485E-08
46.093632;5.16383E-05;1.58946E-05;2.5321E-06;1.01384E-06;5.66597E-07;3.6207E-07;2.5143E-07;1.8481E-07;1.41583E-07;1.11941E-07;9.07301E-08;7.42349E-08;6.24679E-08;5.32945E-08;4.60044E-08;3.98045E-08;3.52892E-08;3.10712E-08;2.77459E-08;2.49276E-08;2.25182E-08;2.04423E-08;1.86409E-08;1.69815E-08;1.56099E-08;1.43981E-08;1.33222E-08;1.23627E-08;1.15033E-08
46.191288;0.000052141;1.59701E-05;2.53378E-06;1.01523E-06;5.67425E-07;3.62612E-07;2.51811E-07;1.85092E-07;1.41801E-07;1.12114E-07;9.087E-08;7.43495E-08;6.25645E-08;5.33769E-08;4.60756E-08;3.98662E-08;3.53439E-08;3.11193E-08;2.77889E-08;2.49663E-08;2.25532E-08;2.0474E-08;1.86699E-08;1.70079E-08;1.56341E-08;1.44204E-08;1.33429E-08;1.23819E-08;1.15212E-08
46.288944;0.000052646;1.60448E-05;2.53533E-06;1.01657E-06;5.68228E-07;3.63139E-07;2.52181E-07;1.85366E-07;1.42011E-07;1.12281E-07;9.10059E-08;7.44609E-08;6.26583E-08;5.34571E-08;4.61449E-08;3.99261E-08;3.5397E-08;3.11662E-08;2.78307E-08;2.50039E-08;2.25871E-08;2.05048E-08;1.8698E-08;1.70335E-08;1.56577E-08;1.44422E-08;1.3363E-08;1.24006E-08;1.15386E-08
46.3866;5.31534E-05;1.61188E-05;2.53675E-06;1.01788E-06;5.69006E-07;3.63649E-07;2.5254E-07;1.85632E-07;1.42216E-07;1.12443E-07;9.11378E-08;7.4569E-08;6.27494E-08;5.35349E-08;4.62121E-08;3.99843E-08;3.54486E-08;3.12116E-08;2.78714E-08;2.50404E-08;2.26201E-08;2.05348E-08;1.87253E-08;1.70584E-08;1.56806E-08;1.44633E-08;1.33826E-08;1.24187E-08;1.15555E-08
46.484256;5.36632E-05;0.000016192;2.53805E-06;1.01913E-06;5.69759E-07;3.64143E-07;2.52888E-07;1.8589E-07;1.42415E-07;1.12601E-07;9.12658E-08;7.46739E-08;6.28378E-08;5.36104E-08;4.62773E-08;4.00408E-08;3.54987E-08;3.12558E-08;2.79108E-08;2.50758E-08;2.26521E-08;2.05638E-08;1.87518E-08;1.70826E-08;1.57028E-08;1.44838E-08;1.34015E-08;1.24363E-08;1.15718E-08
46.581912;5.41753E-05;1.62645E-05;2.53922E-06;1.02035E-06;5.70487E-07;3.64622E-07;2.53226E-07;1.8614E-07;1.42607E-07;1.12753E-07;9.13898E-08;7.47756E-08;6.29235E-08;5.36835E-08;4.63405E-08;4.00955E-08;3.55473E-08;3.12985E-08;2.7949E-08;2.51101E-08;2.26831E-08;2.0592E-08;1.87775E-08;1.7106E-08;1.57243E-08;1.45036E-08;1.34199E-08;1.24534E-08;1.15877E-08
46.679568;5.46897E-05;1.63362E-05;2.54026E-06;1.02151E-06;5.71191E-07;3.65085E-07;2.53552E-07;1.86382E-07;1.42793E-07;1.12901E-07;9.15099E-08;7.48741E-08;6.30065E-08;5.37544E-08;4.64017E-08;4.01485E-08;3.55943E-08;3.13399E-08;2.7986E-08;2.51434E-08;2.27132E-08;2.06193E-08;1.88024E-08;1.71287E-08;1.57451E-08;1.45229E-08;1.34377E-08;1.24699E-08;1.16031E-08
46.777224;5.52064E-05;1.64072E-05;2.54118E-06;1.02264E-06;5.71869E-07;3.65532E-07;2.53867E-07;1.86616E-07;1.42973E-07;1.13044E-07;9.1626E-08;7.49693E-08;6.30867E-08;5.38229E-08;4.64609E-08;4.01998E-08;3.56398E-08;3.138E-08;2.80218E-08;2.51756E-08;2.27423E-08;2.06457E-08;1.88265E-08;1.71506E-08;1.57653E-08;1.45415E-08;1.34549E-08;1.24859E-08;1.16179E-08
46.87488;5.57254E-05;1.64773E-05;2.54198E-06;1.02372E-06;5.72524E-07;3.65963E-07;2.54171E-07;1.86841E-07;1.43147E-07;1.13182E-07;9.17383E-08;7.50613E-08;6.31643E-08;5.38892E-08;4.65182E-08;4.02494E-08;3.56838E-08;3.14188E-08;2.80564E-08;2.52067E-08;2.27704E-08;2.06712E-08;1.88497E-08;1.71718E-08;1.57848E-08;1.45595E-08;1.34716E-08;1.25013E-08;1.16323E-08
46.972536;5.62466E-05;1.65467E-05;2.54266E-06;1.02475E-06;5.73153E-07;3.66379E-07;2.54465E-07;1.87059E-07;1.43315E-07;1.13316E-07;9.18466E-08;7.51502E-08;6.32392E-08;5.39531E-08;4.65735E-08;4.02972E-08;3.57262E-08;3.14562E-08;2.80898E-08;2.52367E-08;2.27975E-08;2.06959E-08;1.88722E-08;1.71923E-08;1.58036E-08;1.45768E-08;1.34876E-08;1.25162E-08;1.16462E-08
47.070192;5.67701E-05;1.66152E-05;2.54322E-06;1.02574E-06;5.73758E-07;3.66779E-07;2.54747E-07;1.87269E-07;1.43477E-07;1.13444E-07;9.1951E-08;7.52358E-08;6.33113E-08;5.40148E-08;4.66267E-08;4.03434E-08;3.57671E-08;3.14922E-08;2.8122E-08;2.52656E-08;2.28237E-08;2.07196E-08;1.88939E-08;1.7212E-08;1.58218E-08;1.45936E-08;1.35031E-08;1.25306E-08;1.16596E-08
